timestep,cum_rev,price,soc,charge,discharge
2025-09-27 09:30:00,79033.0,70.42,1.0,0.0,0.0
2025-09-27 09:45:00,79033.0,70.42,1.0,0.0,0.0
2025-09-27 10:00:00,79033.0,54.83,1.0,0.0,0.0
2025-09-27 10:15:00,79033.0,54.83,1.0,0.0,0.0
2025-09-27 10:30:00,79033.0,54.83,1.0,0.0,0.0
2025-09-27 10:45:00,79028.0,54.83,1.0,0.421053,0.0
2025-09-27 11:00:00,79019.0,36.61,1.4,1.0,0.0
2025-09-27 11:15:00,79009.0,36.61,2.35,1.0,0.0
2025-09-27 11:30:00,79000.0,36.61,3.3,1.0,0.0
2025-09-27 11:45:00,78991.0,36.61,4.25,1.0,0.0
2025-09-27 12:00:00,78979.0,49.36,5.2,1.0,0.0
2025-09-27 12:15:00,78966.0,49.36,6.15,1.0,0.0
2025-09-27 12:30:00,78954.0,49.36,7.1,1.0,0.0
2025-09-27 12:45:00,78942.0,49.36,8.05,1.0,0.0
2025-09-27 13:00:00,78942.0,79.64,9.0,0.0,0.0
2025-09-27 13:15:00,78942.0,79.64,9.0,0.0,0.0
2025-09-27 13:30:00,78942.0,79.64,9.0,0.0,0.0
2025-09-27 13:45:00,78942.0,79.64,9.0,0.0,0.0
2025-09-27 14:00:00,78942.0,94.82,9.0,0.0,0.0
2025-09-27 14:15:00,78942.0,94.82,9.0,0.0,0.0
2025-09-27 14:30:00,78942.0,94.82,9.0,0.0,0.0
2025-09-27 14:45:00,78942.0,94.82,9.0,0.0,0.0
2025-09-27 15:00:00,78942.0,124.15,9.0,0.0,0.0
2025-09-27 15:15:00,78942.0,124.15,9.0,0.0,0.0
2025-09-27 15:30:00,78942.0,124.15,9.0,0.0,0.0
2025-09-27 15:45:00,78942.0,124.15,9.0,0.0,0.0
2025-09-27 16:00:00,78974.0,136.33,9.0,0.0,1.0
2025-09-27 16:15:00,79006.0,136.33,8.0,0.0,1.0
2025-09-27 16:30:00,79038.0,136.33,7.0,0.0,1.0
2025-09-27 16:45:00,79070.0,136.33,6.0,0.0,1.0
2025-09-27 17:00:00,79105.0,148.93,5.0,0.0,1.0
2025-09-27 17:15:00,79140.0,148.93,4.0,0.0,1.0
2025-09-27 17:30:00,79175.0,148.93,3.0,0.0,1.0
2025-09-27 17:45:00,79210.0,148.93,2.0,0.0,1.0
2025-09-27 18:00:00,79210.0,120.72,1.0,0.0,0.0
2025-09-27 18:15:00,79210.0,120.72,1.0,0.0,0.0
2025-09-27 18:30:00,79210.0,120.72,1.0,0.0,0.0
2025-09-27 18:45:00,79210.0,120.72,1.0,0.0,0.0
2025-09-27 19:00:00,79210.0,111.11,1.0,0.0,0.0
2025-09-27 19:15:00,79210.0,111.11,1.0,0.0,0.0
2025-09-27 19:30:00,79210.0,111.11,1.0,0.0,0.0
2025-09-27 19:45:00,79210.0,111.11,1.0,0.0,0.0
2025-09-27 20:00:00,79210.0,105.99,1.0,0.0,0.0
2025-09-27 20:15:00,79210.0,105.99,1.0,0.0,0.0
2025-09-27 20:30:00,79210.0,105.99,1.0,0.0,0.0
2025-09-27 20:45:00,79210.0,105.99,1.0,0.0,0.0
2025-09-27 21:00:00,79210.0,99.49,1.0,0.0,0.0
2025-09-27 21:15:00,79210.0,99.49,1.0,0.0,0.0
2025-09-27 21:30:00,79210.0,99.49,1.0,0.0,0.0
2025-09-27 21:45:00,79210.0,99.49,1.0,0.0,0.0
2025-09-27 22:00:00,79210.0,99.61,1.0,0.0,0.0
2025-09-27 22:15:00,79210.0,99.61,1.0,0.0,0.0
2025-09-27 22:30:00,79210.0,99.61,1.0,0.0,0.0
2025-09-27 22:45:00,79210.0,99.61,1.0,0.0,0.0
2025-09-27 23:00:00,79210.0,100.58,1.0,0.0,0.0
2025-09-27 23:15:00,79210.0,100.58,1.0,0.0,0.0
2025-09-27 23:30:00,79210.0,100.58,1.0,0.0,0.0
2025-09-27 23:45:00,79210.0,100.58,1.0,0.0,0.0
2025-09-28 00:00:00,79210.0,97.15,1.0,0.0,0.0
2025-09-28 00:15:00,79210.0,97.15,1.0,0.0,0.0
2025-09-28 00:30:00,79210.0,97.15,1.0,0.0,0.0
2025-09-28 00:45:00,79210.0,97.15,1.0,0.0,0.0
2025-09-28 01:00:00,79186.0,93.76,1.0,1.0,0.0
2025-09-28 01:15:00,79163.0,93.76,1.95,1.0,0.0
2025-09-28 01:30:00,79140.0,93.76,2.9,1.0,0.0
2025-09-28 01:45:00,79116.0,93.76,3.85,1.0,0.0
2025-09-28 02:00:00,79116.0,97.2,4.8,0.0,0.0
2025-09-28 02:15:00,79116.0,97.2,4.8,0.0,0.0
2025-09-28 02:30:00,79116.0,97.2,4.8,0.0,0.0
2025-09-28 02:45:00,79116.0,97.2,4.8,0.0,0.0
2025-09-28 03:00:00,79116.0,99.56,4.8,0.0,0.0
2025-09-28 03:15:00,79116.0,99.56,4.8,0.0,0.0
2025-09-28 03:30:00,79116.0,99.56,4.8,0.0,0.0
2025-09-28 03:45:00,79116.0,99.56,4.8,0.0,0.0
2025-09-28 04:00:00,79116.0,99.82,4.8,0.0,0.0
2025-09-28 04:15:00,79116.0,99.82,4.8,0.0,0.0
2025-09-28 04:30:00,79116.0,99.82,4.8,0.0,0.0
2025-09-28 04:45:00,79116.0,99.82,4.8,0.0,0.0
2025-09-28 05:00:00,79141.0,105.2,4.8,0.0,1.0
2025-09-28 05:15:00,79166.0,105.2,3.8,0.0,1.0
2025-09-28 05:30:00,79190.0,105.2,2.8,0.0,1.0
2025-09-28 05:45:00,79210.0,105.2,1.8,0.0,0.8
2025-09-28 06:00:00,79210.0,98.28,1.0,0.0,0.0
2025-09-28 06:15:00,79210.0,98.28,1.0,0.0,0.0
2025-09-28 06:30:00,79210.0,98.28,1.0,0.0,0.0
2025-09-28 06:45:00,79210.0,98.28,1.0,0.0,0.0
2025-09-28 07:00:00,79210.0,92.9,1.0,0.0,0.0
2025-09-28 07:15:00,79210.0,92.9,1.0,0.0,0.0
2025-09-28 07:30:00,79210.0,92.9,1.0,0.0,0.0
2025-09-28 07:45:00,79210.0,92.9,1.0,0.0,0.0
2025-09-28 08:00:00,79210.0,83.38,1.0,0.0,0.0
2025-09-28 08:15:00,79210.0,83.38,1.0,0.0,0.0
2025-09-28 08:30:00,79210.0,83.38,1.0,0.0,0.0
2025-09-28 08:45:00,79210.0,83.38,1.0,0.0,0.0
2025-09-28 09:00:00,79210.0,37.71,1.0,0.0,0.0
2025-09-28 09:15:00,79210.0,37.71,1.0,0.0,0.0
2025-09-28 09:30:00,79210.0,37.71,1.0,0.0,0.0
2025-09-28 09:45:00,79210.0,37.71,1.0,0.0,0.0
2025-09-28 10:00:00,79210.0,17.11,1.0,0.0,0.0
2025-09-28 10:15:00,79210.0,17.11,1.0,0.0,0.0
2025-09-28 10:30:00,79210.0,17.11,1.0,0.0,0.0
2025-09-28 10:45:00,79208.0,17.11,1.0,0.421053,0.0
2025-09-28 11:00:00,79206.0,8.53,1.4,1.0,0.0
2025-09-28 11:15:00,79204.0,8.53,2.35,1.0,0.0
2025-09-28 11:30:00,79202.0,8.53,3.3,1.0,0.0
2025-09-28 11:45:00,79200.0,8.53,4.25,1.0,0.0
2025-09-28 12:00:00,79196.0,13.0,5.2,1.0,0.0
2025-09-28 12:15:00,79193.0,13.0,6.15,1.0,0.0
2025-09-28 12:30:00,79190.0,13.0,7.1,1.0,0.0
2025-09-28 12:45:00,79187.0,13.0,8.05,1.0,0.0
2025-09-28 13:00:00,79187.0,63.17,9.0,0.0,0.0
2025-09-28 13:15:00,79187.0,63.17,9.0,0.0,0.0
2025-09-28 13:30:00,79187.0,63.17,9.0,0.0,0.0
2025-09-28 13:45:00,79187.0,63.17,9.0,0.0,0.0
2025-09-28 14:00:00,79187.0,93.17,9.0,0.0,0.0
2025-09-28 14:15:00,79187.0,93.17,9.0,0.0,0.0
2025-09-28 14:30:00,79187.0,93.17,9.0,0.0,0.0
2025-09-28 14:45:00,79187.0,93.17,9.0,0.0,0.0
2025-09-28 15:00:00,79187.0,105.28,9.0,0.0,0.0
2025-09-28 15:15:00,79187.0,105.28,9.0,0.0,0.0
2025-09-28 15:30:00,79187.0,105.28,9.0,0.0,0.0
2025-09-28 15:45:00,79187.0,105.28,9.0,0.0,0.0
2025-09-28 16:00:00,79218.0,134.55,9.0,0.0,1.0
2025-09-28 16:15:00,79250.0,134.55,8.0,0.0,1.0
2025-09-28 16:30:00,79282.0,134.55,7.0,0.0,1.0
2025-09-28 16:45:00,79313.0,134.55,6.0,0.0,1.0
2025-09-28 17:00:00,79348.0,146.45,5.0,0.0,1.0
2025-09-28 17:15:00,79382.0,146.45,4.0,0.0,1.0
2025-09-28 17:30:00,79416.0,146.45,3.0,0.0,1.0
2025-09-28 17:45:00,79451.0,146.45,2.0,0.0,1.0
2025-09-28 18:00:00,79451.0,131.73,1.0,0.0,0.0
2025-09-28 18:15:00,79451.0,131.73,1.0,0.0,0.0
2025-09-28 18:30:00,79451.0,131.73,1.0,0.0,0.0
2025-09-28 18:45:00,79451.0,131.73,1.0,0.0,0.0
2025-09-28 19:00:00,79451.0,111.35,1.0,0.0,0.0
2025-09-28 19:15:00,79451.0,111.35,1.0,0.0,0.0
2025-09-28 19:30:00,79451.0,111.35,1.0,0.0,0.0
2025-09-28 19:45:00,79451.0,111.35,1.0,0.0,0.0
2025-09-28 20:00:00,79451.0,104.79,1.0,0.0,0.0
2025-09-28 20:15:00,79451.0,104.79,1.0,0.0,0.0
2025-09-28 20:30:00,79451.0,104.79,1.0,0.0,0.0
2025-09-28 20:45:00,79451.0,104.79,1.0,0.0,0.0
2025-09-28 21:00:00,79451.0,99.38,1.0,0.0,0.0
2025-09-28 21:15:00,79451.0,99.38,1.0,0.0,0.0
2025-09-28 21:30:00,79451.0,99.38,1.0,0.0,0.0
2025-09-28 21:45:00,79451.0,99.38,1.0,0.0,0.0
2025-09-28 22:00:00,79451.0,92.33,1.0,0.0,0.0
2025-09-28 22:15:00,79451.0,92.33,1.0,0.0,0.0
2025-09-28 22:30:00,79451.0,92.33,1.0,0.0,0.0
2025-09-28 22:45:00,79451.0,92.33,1.0,0.0,0.0
2025-09-28 23:00:00,79451.0,90.23,1.0,0.0,0.0
2025-09-28 23:15:00,79451.0,90.23,1.0,0.0,0.0
2025-09-28 23:30:00,79441.0,90.23,1.0,0.421053,0.0
2025-09-28 23:45:00,79441.0,90.23,1.4,0.0,0.0
2025-09-29 00:00:00,79419.0,89.4,1.4,1.0,0.0
2025-09-29 00:15:00,79397.0,89.4,2.35,1.0,0.0
2025-09-29 00:30:00,79374.0,89.4,3.3,1.0,0.0
2025-09-29 00:45:00,79352.0,89.4,4.25,1.0,0.0
2025-09-29 01:00:00,79330.0,89.56,5.2,1.0,0.0
2025-09-29 01:15:00,79307.0,89.56,6.15,1.0,0.0
2025-09-29 01:30:00,79285.0,89.56,7.1,1.0,0.0
2025-09-29 01:45:00,79262.0,89.56,8.05,1.0,0.0
2025-09-29 02:00:00,79262.0,90.48,9.0,0.0,0.0
2025-09-29 02:15:00,79262.0,90.48,9.0,0.0,0.0
2025-09-29 02:30:00,79262.0,90.48,9.0,0.0,0.0
2025-09-29 02:45:00,79262.0,90.48,9.0,0.0,0.0
2025-09-29 03:00:00,79262.0,99.89,9.0,0.0,0.0
2025-09-29 03:15:00,79262.0,99.89,9.0,0.0,0.0
2025-09-29 03:30:00,79262.0,99.89,9.0,0.0,0.0
2025-09-29 03:45:00,79262.0,99.89,9.0,0.0,0.0
2025-09-29 04:00:00,79262.0,129.46,9.0,0.0,0.0
2025-09-29 04:15:00,79262.0,129.46,9.0,0.0,0.0
2025-09-29 04:30:00,79262.0,129.46,9.0,0.0,0.0
2025-09-29 04:45:00,79262.0,129.46,9.0,0.0,0.0
2025-09-29 05:00:00,79312.0,211.99,9.0,0.0,1.0
2025-09-29 05:15:00,79362.0,211.99,8.0,0.0,1.0
2025-09-29 05:30:00,79412.0,211.99,7.0,0.0,1.0
2025-09-29 05:45:00,79462.0,211.99,6.0,0.0,1.0
2025-09-29 06:00:00,79500.0,164.59,5.0,0.0,1.0
2025-09-29 06:15:00,79539.0,164.59,4.0,0.0,1.0
2025-09-29 06:30:00,79578.0,164.59,3.0,0.0,1.0
2025-09-29 06:45:00,79616.0,164.59,2.0,0.0,1.0
2025-09-29 07:00:00,79616.0,120.72,1.0,0.0,0.0
2025-09-29 07:15:00,79616.0,120.72,1.0,0.0,0.0
2025-09-29 07:30:00,79616.0,120.72,1.0,0.0,0.0
2025-09-29 07:45:00,79616.0,120.72,1.0,0.0,0.0
2025-09-29 08:00:00,79616.0,91.03,1.0,0.0,0.0
2025-09-29 08:15:00,79616.0,91.03,1.0,0.0,0.0
2025-09-29 08:30:00,79616.0,91.03,1.0,0.0,0.0
2025-09-29 08:45:00,79616.0,91.03,1.0,0.0,0.0
2025-09-29 09:00:00,79595.0,86.15,1.0,1.0,0.0
2025-09-29 09:15:00,79573.0,86.15,1.95,1.0,0.0
2025-09-29 09:30:00,79552.0,86.15,2.9,1.0,0.0
2025-09-29 09:45:00,79530.0,86.15,3.85,1.0,0.0
2025-09-29 10:00:00,79530.0,89.56,4.8,0.0,0.0
2025-09-29 10:15:00,79521.0,89.56,4.8,0.421053,0.0
2025-09-29 10:30:00,79521.0,89.56,5.2,0.0,0.0
2025-09-29 10:45:00,79521.0,89.56,5.2,0.0,0.0
2025-09-29 11:00:00,79521.0,93.11,5.2,0.0,0.0
2025-09-29 11:15:00,79521.0,93.11,5.2,0.0,0.0
2025-09-29 11:30:00,79521.0,93.11,5.2,0.0,0.0
2025-09-29 11:45:00,79521.0,93.11,5.2,0.0,0.0
2025-09-29 12:00:00,79521.0,97.19,5.2,0.0,0.0
2025-09-29 12:15:00,79521.0,97.19,5.2,0.0,0.0
2025-09-29 12:30:00,79521.0,97.19,5.2,0.0,0.0
2025-09-29 12:45:00,79521.0,97.19,5.2,0.0,0.0
2025-09-29 13:00:00,79499.0,89.03,5.2,1.0,0.0
2025-09-29 13:15:00,79476.0,89.03,6.15,1.0,0.0
2025-09-29 13:30:00,79454.0,89.03,7.1,1.0,0.0
2025-09-29 13:45:00,79432.0,89.03,8.05,1.0,0.0
2025-09-29 14:00:00,79432.0,104.69,9.0,0.0,0.0
2025-09-29 14:15:00,79432.0,104.69,9.0,0.0,0.0
2025-09-29 14:30:00,79432.0,104.69,9.0,0.0,0.0
2025-09-29 14:45:00,79432.0,104.69,9.0,0.0,0.0
2025-09-29 15:00:00,79432.0,150.34,9.0,0.0,0.0
2025-09-29 15:15:00,79432.0,150.34,9.0,0.0,0.0
2025-09-29 15:30:00,79432.0,150.34,9.0,0.0,0.0
2025-09-29 15:45:00,79432.0,150.34,9.0,0.0,0.0
2025-09-29 16:00:00,79499.0,284.19,9.0,0.0,1.0
2025-09-29 16:15:00,79565.0,284.19,8.0,0.0,1.0
2025-09-29 16:30:00,79632.0,284.19,7.0,0.0,1.0
2025-09-29 16:45:00,79699.0,284.19,6.0,0.0,1.0
2025-09-29 17:00:00,79795.0,409.41,5.0,0.0,1.0
2025-09-29 17:15:00,79891.0,409.41,4.0,0.0,1.0
2025-09-29 17:30:00,79988.0,409.41,3.0,0.0,1.0
2025-09-29 17:45:00,80084.0,409.41,2.0,0.0,1.0
2025-09-29 18:00:00,80084.0,165.19,1.0,0.0,0.0
2025-09-29 18:15:00,80084.0,165.19,1.0,0.0,0.0
2025-09-29 18:30:00,80084.0,165.19,1.0,0.0,0.0
2025-09-29 18:45:00,80084.0,165.19,1.0,0.0,0.0
2025-09-29 19:00:00,80084.0,121.41,1.0,0.0,0.0
2025-09-29 19:15:00,80084.0,121.41,1.0,0.0,0.0
2025-09-29 19:30:00,80084.0,121.41,1.0,0.0,0.0
2025-09-29 19:45:00,80084.0,121.41,1.0,0.0,0.0
2025-09-29 20:00:00,80084.0,103.45,1.0,0.0,0.0
2025-09-29 20:15:00,80084.0,103.45,1.0,0.0,0.0
2025-09-29 20:30:00,80084.0,103.45,1.0,0.0,0.0
2025-09-29 20:45:00,80084.0,103.45,1.0,0.0,0.0
2025-09-29 21:00:00,80061.0,91.2,1.0,1.0,0.0
2025-09-29 21:15:00,80038.0,91.2,1.95,1.0,0.0
2025-09-29 21:30:00,80015.0,91.2,2.9,1.0,0.0
2025-09-29 21:45:00,79993.0,91.2,3.85,1.0,0.0
2025-09-29 22:00:00,79993.0,101.35,4.8,0.0,0.0
2025-09-29 22:15:00,79993.0,101.35,4.8,0.0,0.0
2025-09-29 22:30:00,79993.0,101.35,4.8,0.0,0.0
2025-09-29 22:45:00,79993.0,101.35,4.8,0.0,0.0
2025-09-29 23:00:00,79993.0,99.49,4.8,0.0,0.0
2025-09-29 23:15:00,79993.0,99.49,4.8,0.0,0.0
2025-09-29 23:30:00,79993.0,99.49,4.8,0.0,0.0
2025-09-29 23:45:00,79993.0,99.49,4.8,0.0,0.0
2025-09-30 00:00:00,79968.0,97.71,4.8,1.0,0.0
2025-09-30 00:15:00,79944.0,97.71,5.75,1.0,0.0
2025-09-30 00:30:00,79919.0,97.71,6.7,1.0,0.0
2025-09-30 00:45:00,79895.0,97.71,7.65,1.0,0.0
2025-09-30 01:00:00,79895.0,99.49,8.6,0.0,0.0
2025-09-30 01:15:00,79895.0,99.49,8.6,0.0,0.0
2025-09-30 01:30:00,79884.0,99.49,8.6,0.421053,0.0
2025-09-30 01:45:00,79884.0,99.49,9.0,0.0,0.0
2025-09-30 02:00:00,79884.0,99.66,9.0,0.0,0.0
2025-09-30 02:15:00,79884.0,99.66,9.0,0.0,0.0
2025-09-30 02:30:00,79884.0,99.66,9.0,0.0,0.0
2025-09-30 02:45:00,79884.0,99.66,9.0,0.0,0.0
2025-09-30 03:00:00,79884.0,104.71,9.0,0.0,0.0
2025-09-30 03:15:00,79884.0,104.71,9.0,0.0,0.0
2025-09-30 03:30:00,79884.0,104.71,9.0,0.0,0.0
2025-09-30 03:45:00,79884.0,104.71,9.0,0.0,0.0
2025-09-30 04:00:00,79884.0,142.15,9.0,0.0,0.0
2025-09-30 04:15:00,79884.0,142.15,9.0,0.0,0.0
2025-09-30 04:30:00,79884.0,142.15,9.0,0.0,0.0
2025-09-30 04:45:00,79884.0,142.15,9.0,0.0,0.0
2025-09-30 05:00:00,79943.0,250.43,9.0,0.0,1.0
2025-09-30 05:15:00,80002.0,250.43,8.0,0.0,1.0
2025-09-30 05:30:00,80061.0,250.43,7.0,0.0,1.0
2025-09-30 05:45:00,80120.0,250.43,6.0,0.0,1.0
2025-09-30 06:00:00,80171.0,217.69,5.0,0.0,1.0
2025-09-30 06:15:00,80222.0,217.69,4.0,0.0,1.0
2025-09-30 06:30:00,80273.0,217.69,3.0,0.0,1.0
2025-09-30 06:45:00,80324.0,217.69,2.0,0.0,1.0
2025-09-30 07:00:00,80324.0,138.24,1.0,0.0,0.0
2025-09-30 07:15:00,80324.0,138.24,1.0,0.0,0.0
2025-09-30 07:30:00,80324.0,138.24,1.0,0.0,0.0
2025-09-30 07:45:00,80324.0,138.24,1.0,0.0,0.0
2025-09-30 08:00:00,80324.0,116.53,1.0,0.0,0.0
2025-09-30 08:15:00,80324.0,116.53,1.0,0.0,0.0
2025-09-30 08:30:00,80324.0,116.53,1.0,0.0,0.0
2025-09-30 08:45:00,80324.0,116.53,1.0,0.0,0.0
2025-09-30 09:00:00,80300.0,98.32,1.0,1.0,0.0
2025-09-30 09:15:00,80275.0,98.32,1.95,1.0,0.0
2025-09-30 09:30:00,80251.0,98.32,2.9,1.0,0.0
2025-09-30 09:45:00,80226.0,98.32,3.85,1.0,0.0
2025-09-30 10:00:00,80201.0,99.25,4.8,1.0,0.0
2025-09-30 10:15:00,80176.0,99.25,5.75,1.0,0.0
2025-09-30 10:30:00,80152.0,99.25,6.7,1.0,0.0
2025-09-30 10:45:00,80127.0,99.25,7.65,1.0,0.0
2025-09-30 11:00:00,80127.0,111.2,8.6,0.0,0.0
2025-09-30 11:15:00,80127.0,111.2,8.6,0.0,0.0
2025-09-30 11:30:00,80127.0,111.2,8.6,0.0,0.0
2025-09-30 11:45:00,80127.0,111.2,8.6,0.0,0.0
2025-09-30 12:00:00,80127.0,108.85,8.6,0.0,0.0
2025-09-30 12:15:00,80127.0,108.85,8.6,0.0,0.0
2025-09-30 12:30:00,80127.0,108.85,8.6,0.0,0.0
2025-09-30 12:45:00,80127.0,108.85,8.6,0.0,0.0
2025-09-30 13:00:00,80127.0,102.53,8.6,0.0,0.0
2025-09-30 13:15:00,80127.0,102.53,8.6,0.0,0.0
2025-09-30 13:30:00,80116.0,102.53,8.6,0.421053,0.0
2025-09-30 13:45:00,80116.0,102.53,9.0,0.0,0.0
2025-09-30 14:00:00,80116.0,123.6,9.0,0.0,0.0
2025-09-30 14:15:00,80116.0,123.6,9.0,0.0,0.0
2025-09-30 14:30:00,80116.0,123.6,9.0,0.0,0.0
2025-09-30 14:45:00,80116.0,123.6,9.0,0.0,0.0
2025-09-30 15:00:00,80116.0,168.28,9.0,0.0,0.0
2025-09-30 15:15:00,80116.0,168.28,9.0,0.0,0.0
2025-09-30 15:30:00,80116.0,168.28,9.0,0.0,0.0
2025-09-30 15:45:00,80116.0,168.28,9.0,0.0,0.0
2025-09-30 16:00:00,80179.0,266.31,9.0,0.0,1.0
2025-09-30 16:15:00,80241.0,266.31,8.0,0.0,1.0
2025-09-30 16:30:00,80304.0,266.31,7.0,0.0,1.0
2025-09-30 16:45:00,80366.0,266.31,6.0,0.0,1.0
2025-09-30 17:00:00,80459.0,393.74,5.0,0.0,1.0
2025-09-30 17:15:00,80551.0,393.74,4.0,0.0,1.0
2025-09-30 17:30:00,80644.0,393.74,3.0,0.0,1.0
2025-09-30 17:45:00,80736.0,393.74,2.0,0.0,1.0
2025-09-30 18:00:00,80736.0,138.96,1.0,0.0,0.0
2025-09-30 18:15:00,80736.0,138.96,1.0,0.0,0.0
2025-09-30 18:30:00,80736.0,138.96,1.0,0.0,0.0
2025-09-30 18:45:00,80736.0,138.96,1.0,0.0,0.0
2025-09-30 19:00:00,80736.0,107.27,1.0,0.0,0.0
2025-09-30 19:15:00,80736.0,107.27,1.0,0.0,0.0
2025-09-30 19:30:00,80736.0,107.27,1.0,0.0,0.0
2025-09-30 19:45:00,80736.0,107.27,1.0,0.0,0.0
2025-09-30 20:00:00,80736.0,100.65,1.0,0.0,0.0
2025-09-30 20:15:00,80736.0,100.65,1.0,0.0,0.0
2025-09-30 20:30:00,80736.0,100.65,1.0,0.0,0.0
2025-09-30 20:45:00,80736.0,100.65,1.0,0.0,0.0
2025-09-30 21:00:00,80713.0,92.03,1.0,1.0,0.0
2025-09-30 21:15:00,80703.0,92.03,1.95,0.473684,0.0
2025-09-30 21:30:00,80680.0,92.03,2.4,1.0,0.0
2025-09-30 21:45:00,80657.0,92.03,3.35,1.0,0.0
2025-09-30 22:00:00,80657.0,98.95,4.3,0.0,0.0
2025-09-30 22:15:00,80634.0,91.13,4.3,1.0,0.0
2025-09-30 22:30:00,80613.0,81.79,5.25,1.0,0.0
2025-09-30 22:45:00,80613.0,102.85,6.2,0.0,0.0
2025-09-30 23:00:00,80613.0,93.98,6.2,0.0,0.0
2025-09-30 23:15:00,80613.0,95.24,6.2,0.0,0.0
2025-09-30 23:30:00,80613.0,97.09,6.2,0.0,0.0
2025-09-30 23:45:00,80638.0,105.44,6.2,0.0,1.0
2025-10-01 00:00:00,80638.0,100.39,5.2,0.0,0.0
2025-10-01 00:15:00,80638.0,99.77,5.2,0.0,0.0
2025-10-01 00:30:00,80638.0,98.55,5.2,0.0,0.0
2025-10-01 00:45:00,80638.0,99.0,5.2,0.0,0.0
2025-10-01 01:00:00,80638.0,93.57,5.2,0.0,0.0
2025-10-01 01:15:00,80638.0,93.68,5.2,0.0,0.0
2025-10-01 01:30:00,80638.0,95.44,5.2,0.0,0.0
2025-10-01 01:45:00,80615.0,92.03,5.2,1.0,0.0
2025-10-01 02:00:00,80615.0,101.64,6.15,0.0,0.0
2025-10-01 02:15:00,80615.0,99.77,6.15,0.0,0.0
2025-10-01 02:30:00,80593.0,86.91,6.15,1.0,0.0
2025-10-01 02:45:00,80571.0,91.35,7.1,1.0,0.0
2025-10-01 03:00:00,80549.0,86.04,8.05,1.0,0.0
2025-10-01 03:15:00,80549.0,92.67,9.0,0.0,0.0
2025-10-01 03:30:00,80549.0,99.18,9.0,0.0,0.0
2025-10-01 03:45:00,80549.0,110.93,9.0,0.0,0.0
2025-10-01 04:00:00,80549.0,100.27,9.0,0.0,0.0
2025-10-01 04:15:00,80549.0,120.01,9.0,0.0,0.0
2025-10-01 04:30:00,80581.0,136.54,9.0,0.0,1.0
2025-10-01 04:45:00,80617.0,154.23,8.0,0.0,1.0
2025-10-01 05:00:00,80656.0,163.96,7.0,0.0,1.0
2025-10-01 05:15:00,80699.0,184.31,6.0,0.0,1.0
2025-10-01 05:30:00,80742.0,182.36,5.0,0.0,1.0
2025-10-01 05:45:00,80783.0,172.82,4.0,0.0,1.0
2025-10-01 06:00:00,80829.0,199.07,3.0,0.0,1.0
2025-10-01 06:15:00,80863.0,143.12,2.0,0.0,1.0
2025-10-01 06:30:00,80862.0,117.54,1.0,0.052632,0.0
2025-10-01 06:45:00,80838.0,95.25,1.05,1.0,0.0
2025-10-01 07:00:00,80870.0,139.21,2.0,0.0,1.0
2025-10-01 07:15:00,80870.0,105.01,1.0,0.0,0.0
2025-10-01 07:30:00,80870.0,93.68,1.0,0.0,0.0
2025-10-01 07:45:00,80850.0,83.23,1.0,1.0,0.0
2025-10-01 08:00:00,80873.0,103.29,1.95,0.0,0.95
2025-10-01 08:15:00,80873.0,93.68,1.0,0.0,0.0
2025-10-01 08:30:00,80852.0,81.71,1.0,1.0,0.0
2025-10-01 08:45:00,80852.0,90.07,1.95,0.0,0.0
2025-10-01 09:00:00,80852.0,93.21,1.95,0.0,0.0
2025-10-01 09:15:00,80852.0,91.34,1.95,0.0,0.0
2025-10-01 09:30:00,80843.0,88.23,1.95,0.421053,0.0
2025-10-01 09:45:00,80825.0,71.75,2.35,1.0,0.0
2025-10-01 10:00:00,80803.0,87.52,3.3,1.0,0.0
2025-10-01 10:15:00,80782.0,85.85,4.25,1.0,0.0
2025-10-01 10:30:00,80760.0,84.88,5.2,1.0,0.0
2025-10-01 10:45:00,80741.0,79.53,6.15,1.0,0.0
2025-10-01 11:00:00,80719.0,85.96,7.1,1.0,0.0
2025-10-01 11:15:00,80719.0,91.87,8.05,0.0,0.0
2025-10-01 11:30:00,80719.0,93.21,8.05,0.0,0.0
2025-10-01 11:45:00,80719.0,93.61,8.05,0.0,0.0
2025-10-01 12:00:00,80699.0,81.97,8.05,1.0,0.0
2025-10-01 12:15:00,80699.0,93.21,9.0,0.0,0.0
2025-10-01 12:30:00,80699.0,99.77,9.0,0.0,0.0
2025-10-01 12:45:00,80699.0,99.77,9.0,0.0,0.0
2025-10-01 13:00:00,80699.0,93.68,9.0,0.0,0.0
2025-10-01 13:15:00,80699.0,94.81,9.0,0.0,0.0
2025-10-01 13:30:00,80699.0,94.85,9.0,0.0,0.0
2025-10-01 13:45:00,80699.0,103.86,9.0,0.0,0.0
2025-10-01 14:00:00,80699.0,93.68,9.0,0.0,0.0
2025-10-01 14:15:00,80699.0,100.01,9.0,0.0,0.0
2025-10-01 14:30:00,80699.0,104.89,9.0,0.0,0.0
2025-10-01 14:45:00,80727.0,125.96,9.0,0.0,0.95
2025-10-01 15:00:00,80701.0,101.65,8.05,1.0,0.0
2025-10-01 15:15:00,80701.0,136.56,9.0,0.0,0.0
2025-10-01 15:30:00,80701.0,152.9,9.0,0.0,0.0
2025-10-01 15:45:00,80746.0,199.38,9.0,0.0,0.95
